Time,Power (MW)
2023-06-01T06:15:00,0.4990400390398526
2023-06-01T06:20:00,0.5000754517800348
2023-06-01T06:25:00,0.5086739558401105
2023-06-01T06:30:00,0.4962630206723471
2023-06-01T06:35:00,0.49880212881543334
2023-06-01T06:40:00,0.490146573669663
2023-06-01T06:45:00,0.5052294832169909
2023-06-01T06:50:00,0.5005706825063053
2023-06-01T06:55:00,0.5089972962448683
2023-06-01T07:00:00,0.4946267845375445
2023-06-01T07:05:00,0.4903159436316983
2023-06-01T07:10:00,0.493848379358969
2023-06-01T07:15:00,0.4944798487962341
2023-06-01T07:20:00,0.5077752280178967
2023-06-01T07:25:00,0.4914432742535321
2023-06-01T07:30:00,0.502915503576038
2023-06-01T07:35:00,0.4942057175282301
2023-06-01T07:40:00,0.4914639583448965
2023-06-01T07:45:00,0.5065843771738366
2023-06-01T07:50:00,0.497445261668023
2023-06-01T07:55:00,0.5001326607477827
2023-06-01T08:00:00,0.5001870953090755
2023-06-01T08:05:00,0.5048689593977156
2023-06-01T08:10:00,0.49812368508751614
2023-06-01T08:15:00,0.49021930549804926
2023-06-01T08:20:00,0.4936809036170405
2023-06-01T08:25:00,0.4929308899077864
2023-06-01T08:30:00,0.49697930678175256
2023-06-01T08:35:00,0.5022226163049134
2023-06-01T08:40:00,0.5082178513064632
2023-06-01T08:45:00,0.5006325160426598
2023-06-01T08:50:00,0.4931590246649244
2023-06-01T08:55:00,0.506453329661435
2023-06-01T09:00:00,0.4903152667860599
2023-06-01T09:05:00,0.5035922174685054
2023-06-01T09:10:00,0.4975577136520864
2023-06-01T09:15:00,0.4998807071873958
2023-06-01T09:20:00,0.5048228751550089
2023-06-01T09:25:00,0.502447095825526
2023-06-01T09:30:00,0.5054213751136373
2023-06-01T09:35:00,0.4956242855509301
2023-06-01T09:40:00,0.5077723122552694
2023-06-01T09:45:00,0.4900711381674068
2023-06-01T09:50:00,0.496703478165504
2023-06-01T09:55:00,0.5041172273035495
2023-06-01T10:00:00,0.5011810380652827
2023-06-01T10:05:00,0.4936689221379567
2023-06-01T10:10:00,0.5084835140765533
2023-06-01T10:15:00,0.4972998315019727
2023-06-01T10:20:00,0.4917101617825784
2023-06-01T10:25:00,0.5068580150293611
2023-06-01T10:30:00,0.5082951253283441
2023-06-01T10:35:00,0.49946276357643704
2023-06-01T10:40:00,0.49519978000379433
2023-06-01T10:45:00,0.49870400493801714
2023-06-01T10:50:00,0.4916186251475849
2023-06-01T10:55:00,0.49813467390830707
2023-06-01T11:00:00,0.4951461560123813
2023-06-01T11:05:00,0.5008733101862126
2023-06-01T11:10:00,0.4977611756081155
2023-06-01T11:15:00,0.5080047072095124
2023-06-01T11:20:00,0.5025795658607098
2023-06-01T11:25:00,0.49362201269947853
2023-06-01T11:30:00,0.5085949748566537
2023-06-01T11:35:00,0.4976608130254504
2023-06-01T11:40:00,0.49837689973406724
2023-06-01T11:45:00,0.492577682735721
2023-06-01T11:50:00,0.5062771217035514
2023-06-01T11:55:00,0.5096965521873023
2023-06-01T12:00:00,0.5052676275616288
2023-06-01T12:05:00,0.4960228632965651
2023-06-01T12:10:00,0.5076651669010732
2023-06-01T12:15:00,0.5083225729859391
2023-06-01T12:20:00,0.5031486506398414
2023-06-01T12:25:00,0.5060775900379741
2023-06-01T12:30:00,0.4900178555489096
2023-06-01T12:35:00,0.491517458182497
2023-06-01T12:40:00,0.5080432779456753
2023-06-01T12:45:00,0.5037024153121552
2023-06-01T12:50:00,0.4973832191831569
2023-06-01T12:55:00,0.509037924115453
2023-06-01T13:00:00,0.5057111205563779
2023-06-01T13:05:00,0.5004109818485647
2023-06-01T13:10:00,0.4947932018458803
2023-06-01T13:15:00,0.4988081590252129
2023-06-01T13:20:00,0.503744993042199
2023-06-01T13:25:00,0.5045693067369983
2023-06-01T13:30:00,0.5017497804248955
2023-06-01T13:35:00,0.502328301551542
2023-06-01T13:40:00,0.49504717108573254
2023-06-01T13:45:00,0.507474396188224
2023-06-01T13:50:00,0.5015892345039368
2023-06-01T13:55:00,0.49209338512584294
2023-06-01T14:00:00,0.5079157997810154
2023-06-01T14:05:00,0.5096024652856835
2023-06-01T14:10:00,0.509261438391527
2023-06-01T14:15:00,0.4951320387688458
2023-06-01T14:20:00,0.5060808059563052
2023-06-01T14:25:00,0.5009349627431754
2023-06-01T14:30:00,0.5069260601144426
2023-06-01T14:35:00,0.4987461642378204
2023-06-01T14:40:00,0.5018273285577777
2023-06-01T14:45:00,0.4969394764690916
2023-06-01T14:50:00,0.49531915731635545
2023-06-01T14:55:00,0.5006431220387497
2023-06-01T15:00:00,0.5053433917553021
2023-06-01T15:05:00,0.49136976743135574
2023-06-01T15:10:00,0.4980412983021287
2023-06-01T15:15:00,0.49411010741879385
2023-06-01T15:20:00,0.4962467221198104
2023-06-01T15:25:00,0.49843909706568773
2023-06-01T15:30:00,0.4981319534354662
2023-06-01T15:35:00,0.49245880214464327
2023-06-01T15:40:00,0.5085302457139217
2023-06-01T15:45:00,0.5028059842112694
2023-06-01T15:50:00,0.498785536508711
2023-06-01T15:55:00,0.5077953482390365
2023-06-01T16:00:00,0.5020461490385123
2023-06-01T16:05:00,0.5098203567596356
2023-06-01T16:10:00,0.5095149843886987
2023-06-01T16:15:00,0.49161068349491427
2023-06-01T16:20:00,0.5055147197196667
2023-06-01T16:25:00,0.49958734907433605
2023-06-01T16:30:00,0.5052554163419032
2023-06-01T16:35:00,0.49172483471677536
2023-06-01T16:40:00,0.49048788595083076
2023-06-01T16:45:00,0.49433110768741223
2023-06-01T16:50:00,0.494896269075295
2023-06-01T16:55:00,0.4973452324025798
2023-06-01T17:00:00,0.4996567699585543
2023-06-01T17:05:00,0.5031750234817517
2023-06-01T17:10:00,0.5003799370779467
2023-06-01T17:15:00,0.4918282517682285
2023-06-01T17:20:00,0.5092000589629324
2023-06-01T17:25:00,0.5087978310587544
2023-06-01T17:30:00,0.49242459774823927
2023-06-01T17:35:00,0.5093886184496144
2023-06-01T17:40:00,0.49497034342116997
2023-06-01T17:45:00,0.5083427199653191
2023-06-01T17:50:00,0.49863100674374605
2023-06-01T17:55:00,0.49614588156592593
2023-06-01T18:00:00,0.4970684944373573
2023-06-01T18:05:00,0.5089267154891695
2023-06-01T18:10:00,0.502925304775997
2023-06-01T18:15:00,0.5044768972828176
2023-06-01T18:20:00,0.509279053560395
2023-06-01T18:25:00,0.49091248852496533
2023-06-01T18:30:00,0.5099150531612687
2023-06-01T18:35:00,0.49804074972514295
2023-06-01T18:40:00,0.4942009502121823
2023-06-01T18:45:00,0.506108203822579
2023-06-01T18:50:00,0.49074396087673977
2023-06-01T18:55:00,0.5010141739761647
2023-06-01T19:00:00,0.4911799026497838
2023-06-01T19:05:00,0.49519871490015566
2023-06-01T19:10:00,0.4997473099828759
2023-06-01T19:15:00,0.49950665430899277
2023-06-01T19:20:00,0.49272932801658126
2023-06-01T19:25:00,0.4929026998190456
2023-06-01T19:30:00,0.5078572209061526
2023-06-01T19:35:00,0.49239119922615254
2023-06-01T19:40:00,0.5055067240174971
2023-06-01T19:45:00,0.4915086906313408
2023-06-01T19:50:00,0.4939973408329394
2023-06-01T19:55:00,0.5080292451023299
2023-06-01T20:00:00,0.497309679681193
2023-06-01T20:05:00,0.4959818520840841
2023-06-01T20:10:00,0.4988071724934541
2023-06-01T20:15:00,0.4981962191790651
2023-06-01T20:20:00,0.50086113063351
2023-06-01T20:25:00,0.50362479503191
2023-06-01T20:30:00,0.4930798225756987
2023-06-01T20:35:00,0.5095030570046594
2023-06-01T20:40:00,0.4996900410278124
2023-06-01T20:45:00,0.4926760335388008
2023-06-01T20:50:00,0.49438390512787034
2023-06-01T20:55:00,0.4977868448441512
2023-06-01T21:00:00,0.5075798624383399
2023-06-01T21:05:00,0.5006925919460572
2023-06-01T21:10:00,0.5064775313227796
2023-06-01T21:15:00,0.49721460481020413
2023-06-01T21:20:00,0.5000812868522964
2023-06-01T21:25:00,0.5098350769151244
2023-06-01T21:30:00,0.5014529673228503
2023-06-01T21:35:00,0.5070609121228407
2023-06-01T21:40:00,0.5027506720576362
2023-06-01T21:45:00,0.5041588469684792
2023-06-01T21:50:00,0.5023392240989251
2023-06-01T21:55:00,0.49652830469966275
2023-06-01T22:00:00,0.5088246621854708
2023-06-01T22:05:00,0.5059877595600243
2023-06-01T22:10:00,0.5091013159183583
2023-06-01T22:15:00,0.4902104859780672
2023-06-01T22:20:00,0.5001653876483065
2023-06-01T22:25:00,0.49357226970047047
2023-06-01T22:30:00,0.49191627138838684
2023-06-01T22:35:00,0.49883428085627673
2023-06-01T22:40:00,0.4993137458002303
2023-06-01T22:45:00,0.5057853466478666
2023-06-01T22:50:00,0.49210124639190633
2023-06-01T22:55:00,0.4961228225886833
2023-06-01T23:00:00,0.5029277790609327
2023-06-01T23:05:00,0.49849616320011686
2023-06-01T23:10:00,0.5079972180398983
2023-06-01T23:15:00,0.49465476537880365
2023-06-01T23:20:00,0.493986290692474
2023-06-01T23:25:00,0.495243888203281
2023-06-01T23:30:00,0.5082638814029309
2023-06-01T23:35:00,0.5029568492749951
2023-06-01T23:40:00,0.5043284631783757
2023-06-01T23:45:00,0.49910678029156763
2023-06-01T23:50:00,0.4919169852638322
2023-06-01T23:55:00,0.5063052188158358
