Time,Power (MW)
2023-06-01T05:35:00,3.1404902461290747
2023-06-01T05:40:00,3.1712433717811277
2023-06-01T05:45:00,3.204132251070388
2023-06-01T05:50:00,3.2361829338903223
2023-06-01T05:55:00,3.2673065755509625
2023-06-01T06:00:00,3.299845033178528
2023-06-01T06:05:00,3.293647793200256
2023-06-01T06:10:00,3.2884092370079165
2023-06-01T06:15:00,3.282987109447534
2023-06-01T06:20:00,3.2780186853500553
2023-06-01T06:25:00,3.2724901536869218
2023-06-01T06:30:00,3.265689585101421
2023-06-01T06:35:00,3.2613071060806087
2023-06-01T06:40:00,3.2563489607340457
2023-06-01T06:45:00,3.2495052210860265
2023-06-01T06:50:00,3.243609605844755
2023-06-01T06:55:00,3.2379592987662438
2023-06-01T07:00:00,3.2326954337757323
2023-06-01T07:05:00,3.2287745354996225
2023-06-01T07:10:00,3.2231907169409486
2023-06-01T07:15:00,3.2163163510828556
2023-06-01T07:20:00,3.2118175844810026
2023-06-01T07:25:00,3.2046714821084232
2023-06-01T07:30:00,3.199602018855962
2023-06-01T07:35:00,3.194018323961915
2023-06-01T07:40:00,3.189696049046593
2023-06-01T07:45:00,3.1835356504502927
2023-06-01T07:50:00,3.176877769335546
2023-06-01T07:55:00,3.172877878336872
2023-06-01T08:00:00,3.166173049840754
2023-06-01T08:05:00,3.1608720796008964
2023-06-01T08:10:00,3.156256020059794
2023-06-01T08:15:00,3.149449569224874
2023-06-01T08:20:00,3.144523147675756
2023-06-01T08:25:00,3.1387636236378524
2023-06-01T08:30:00,3.133057761450161
2023-06-01T08:35:00,3.1273741062546105
2023-06-01T08:40:00,3.1231655001127208
2023-06-01T08:45:00,3.11592895544332
2023-06-01T08:50:00,3.1110313820766082
2023-06-01T08:55:00,3.1058126072482004
2023-06-01T09:00:00,3.099667713851842
2023-06-01T09:05:00,3.094971168640884
2023-06-01T09:10:00,3.088394986051539
2023-06-01T09:15:00,3.0839262539829133
2023-06-01T09:20:00,3.078378105395924
2023-06-01T09:25:00,3.0731471143827465
2023-06-01T09:30:00,3.0666765669805702
2023-06-01T09:35:00,3.0604588100381247
2023-06-01T09:40:00,3.05569275366811
2023-06-01T09:45:00,3.049870187599704
2023-06-01T09:50:00,3.0451281320782764
2023-06-01T09:55:00,3.0396868676354627
2023-06-01T10:00:00,3.033420659894516
2023-06-01T10:05:00,3.02761611757571
2023-06-01T10:10:00,3.021251121712791
2023-06-01T10:15:00,3.016830622125848
2023-06-01T10:20:00,3.0106306961373157
2023-06-01T10:25:00,3.006302504646769
2023-06-01T10:30:00,2.9998124375131403
2023-06-01T10:35:00,2.9945566874252902
2023-06-01T10:40:00,2.9898692096688158
2023-06-01T10:45:00,2.98259242374117
2023-06-01T10:50:00,2.9780025542588775
2023-06-01T10:55:00,2.973125891106638
2023-06-01T11:00:00,2.9663839336009814
2023-06-01T11:05:00,2.9603514470272563
2023-06-01T11:10:00,2.9559387573738594
2023-06-01T11:15:00,2.9496501701765276
2023-06-01T11:20:00,2.945390292059581
2023-06-01T11:25:00,2.938487698115321
2023-06-01T11:30:00,2.9343213967788997
2023-06-01T11:35:00,2.927045624376184
2023-06-01T11:40:00,2.9217698244728614
2023-06-01T11:45:00,2.916465165748705
2023-06-01T11:50:00,2.9108194600413557
2023-06-01T11:55:00,2.905466568872345
2023-06-01T12:00:00,2.8990596567694795
2023-06-01T12:05:00,2.89535145376824
2023-06-01T12:10:00,2.888359322960804
2023-06-01T12:15:00,2.8830009991467955
2023-06-01T12:20:00,2.8773588395460568
2023-06-01T12:25:00,2.872556266523207
2023-06-01T12:30:00,2.8657990399478153
2023-06-01T12:35:00,2.8603477715417784
2023-06-01T12:40:00,2.856124505483996
2023-06-01T12:45:00,2.850755151955303
2023-06-01T12:50:00,2.844122654612504
2023-06-01T12:55:00,2.8394178082389927
2023-06-01T13:00:00,2.833376664412326
2023-06-01T13:05:00,2.827662396023493
2023-06-01T13:10:00,2.822611366581765
2023-06-01T13:15:00,2.81634889031435
2023-06-01T13:20:00,2.811823755655728
2023-06-01T13:25:00,2.8058065924960576
2023-06-01T13:30:00,2.7996091280801543
2023-06-01T13:35:00,2.795285989529465
2023-06-01T13:40:00,2.788451215411012
2023-06-01T13:45:00,2.7836513865442947
2023-06-01T13:50:00,2.7777117375623046
2023-06-01T13:55:00,2.7718101967272744
2023-06-01T14:00:00,2.7657124830525963
2023-06-01T14:05:00,2.761502383712884
2023-06-01T14:10:00,2.755513906300609
2023-06-01T14:15:00,2.7499553970249613
2023-06-01T14:20:00,2.7446456716476577
2023-06-01T14:25:00,2.7379285348584514
2023-06-01T14:30:00,2.7335772928498296
2023-06-01T14:35:00,2.7274105340565353
2023-06-01T14:40:00,2.7226797803304734
2023-06-01T14:45:00,2.7159966029728686
2023-06-01T14:50:00,2.7103572947173498
2023-06-01T14:55:00,2.7064269981267457
2023-06-01T15:00:00,2.699250253716785
2023-06-01T15:05:00,2.690920100096364
2023-06-01T15:10:00,2.682374117125665
2023-06-01T15:15:00,2.674926734419067
2023-06-01T15:20:00,2.6666446577194045
2023-06-01T15:25:00,2.6574182468965346
2023-06-01T15:30:00,2.6508879517879573
2023-06-01T15:35:00,2.642157853594398
2023-06-01T15:40:00,2.6340215837011933
2023-06-01T15:45:00,2.625845775438741
2023-06-01T15:50:00,2.615777695517856
2023-06-01T15:55:00,2.60828130426465
2023-06-01T16:00:00,2.5995397968340637
2023-06-01T16:05:00,2.5910625571924646
2023-06-01T16:10:00,2.5830898649670564
2023-06-01T16:15:00,2.574548641802097
2023-06-01T16:20:00,2.5664893960191963
2023-06-01T16:25:00,2.558893200741423
2023-06-01T16:30:00,2.549762496336702
2023-06-01T16:35:00,2.54070580891846
2023-06-01T16:40:00,2.5341691190003104
2023-06-01T16:45:00,2.525241189942281
2023-06-01T16:50:00,2.515898211833046
2023-06-01T16:55:00,2.507633562068248
2023-06-01T17:00:00,2.4991963952787413
2023-06-01T17:05:00,2.4922538677897874
2023-06-01T17:10:00,2.4829780663998497
2023-06-01T17:15:00,2.474133424861663
2023-06-01T17:20:00,2.465693656956537
2023-06-01T17:25:00,2.457627417945986
2023-06-01T17:30:00,2.450158102135583
2023-06-01T17:35:00,2.4425421668913776
2023-06-01T17:40:00,2.4330980495564805
2023-06-01T17:45:00,2.4250252554070117
2023-06-01T17:50:00,2.417402151491251
2023-06-01T17:55:00,2.407955470349254
2023-06-01T18:00:00,2.40037484682853
2023-06-01T18:05:00,2.3913955106825275
2023-06-01T18:10:00,2.383910853062964
2023-06-01T18:15:00,2.3744867891877357
2023-06-01T18:20:00,2.365992889169093
2023-06-01T18:25:00,2.3586250059366556
2023-06-01T18:30:00,2.3502164935386465
2023-06-01T18:35:00,2.3419164987913126
2023-06-01T18:40:00,2.3325964179372596
2023-06-01T18:45:00,2.3247063137657054
2023-06-01T18:50:00,2.3157499777718455
2023-06-01T18:55:00,2.3088277075045998
2023-06-01T19:00:00,2.2999029144341785
2023-06-01T19:05:00,2.2914650990975156
2023-06-01T19:10:00,2.283133122568174
2023-06-01T19:15:00,2.2755819783679687
2023-06-01T19:20:00,2.267055009422073
2023-06-01T19:25:00,2.258494315449378
2023-06-01T19:30:00,2.2509865319856335
2023-06-01T19:35:00,2.240843581320307
2023-06-01T19:40:00,2.232916463973226
2023-06-01T19:45:00,2.2251981383497403
2023-06-01T19:50:00,2.2172390626251577
2023-06-01T19:55:00,2.2075005742972564
2023-06-01T20:00:00,2.1998260547245123
2023-06-01T20:05:00,2.2001691045264025
2023-06-01T20:10:00,2.1994642641775286
2023-06-01T20:15:00,2.199659453305768
2023-06-01T20:20:00,2.2002818278792438
2023-06-01T20:25:00,2.200339445409931
2023-06-01T20:30:00,2.200317554493398
2023-06-01T20:35:00,2.200516967997017
2023-06-01T20:40:00,2.1994999685326087
2023-06-01T20:45:00,2.2007200011544805
2023-06-01T20:50:00,2.2000583149065482
2023-06-01T20:55:00,2.2006105269413574
2023-06-01T21:00:00,2.200759154916816
2023-06-01T21:05:00,2.199863310368484
2023-06-01T21:10:00,2.2003330097298326
2023-06-01T21:15:00,2.19935554764495
2023-06-01T21:20:00,2.1995893960252952
2023-06-01T21:25:00,2.2006643581645173
2023-06-01T21:30:00,2.2000129158177
2023-06-01T21:35:00,2.1994058199871787
2023-06-01T21:40:00,2.1996497653309097
2023-06-01T21:45:00,2.2007939788055535
2023-06-01T21:50:00,2.1999574337570906
2023-06-01T21:55:00,2.1993529777946286
2023-06-01T22:00:00,2.19999171021676
2023-06-01T22:05:00,2.1993251662952313
2023-06-01T22:10:00,2.1995656804502786
2023-06-01T22:15:00,2.199789008196137
2023-06-01T22:20:00,2.1996531108723296
2023-06-01T22:25:00,2.1991569250480505
2023-06-01T22:30:00,2.2004798845282423
2023-06-01T22:35:00,2.2008124051945965
2023-06-01T22:40:00,2.1993943247371694
2023-06-01T22:45:00,2.1996156221453904
2023-06-01T22:50:00,2.2008617817600715
2023-06-01T22:55:00,2.1990457968907906
2023-06-01T23:00:00,2.2005432353119825
2023-06-01T23:05:00,2.199048293607902
2023-06-01T23:10:00,2.199706497904844
2023-06-01T23:15:00,2.1999348626869284
2023-06-01T23:20:00,2.2009848835313024
2023-06-01T23:25:00,2.1993864202432576
2023-06-01T23:30:00,2.2006156746563237
2023-06-01T23:35:00,2.200644753552377
2023-06-01T23:40:00,2.2003917132972437
2023-06-01T23:45:00,2.2002150709364017
2023-06-01T23:50:00,2.1999337717903127
2023-06-01T23:55:00,2.200788683306769
